Script started on 2026-04-22 15:20:31+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && sudo PYTHONPATH=. python3 -u main.py --mode server --config config_phase1.json" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[SERVER] Listening on 172.31.77.14:50000
[SERVER][DEBUG] accepted ACK 181340
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 181340[SERVER][DEBUG] accepted ACK 181364

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181389
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181413
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181438
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181463
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181486
[SERVER] retransmitted DATA seq 181463
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181511
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181534
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181559
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181582
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181605
[SERVER] retransmitted DATA seq 181582
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181630
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181654
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181678
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181702
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181725
[SERVER] retransmitted DATA seq 181702
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181745
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181777
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181801
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181823
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 181823[SERVER][DEBUG] accepted ACK 181853

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181877
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181901
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181925
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181935
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181973
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 181997
[SERVER] retransmitted DATA seq 181973
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182020
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182044
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182069
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182094
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182116
[SERVER] retransmitted DATA seq 182094
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182140
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182164
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182188
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182211
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182232
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182256
[SERVER] retransmitted DATA seq 182232
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182280
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182305
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182329
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182351
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182376
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182399
[SERVER] retransmitted DATA seq 182376
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182425
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182448
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182473
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182495
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182520
[SERVER] retransmitted DATA seq 182495
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182544
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182568
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182592
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182614
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182637
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 182637

[SERVER][DEBUG] accepted ACK 182661
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182686
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182710
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182734
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182755
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182780
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182804
[SERVER] retransmitted DATA seq 182780
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182827
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182853
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182877
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182899
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182924
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 182924

[SERVER][DEBUG] accepted ACK 182948
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182972
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 182995
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183019
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183043
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 183043[SERVER][DEBUG] accepted ACK 183067

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183091
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183115
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183139
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183163
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 183163

[SERVER][DEBUG] accepted ACK 183187
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183211
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183236
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183260
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183286
[SERVER] retransmitted DATA seq 183286[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183310

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183334
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183359
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183384
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183409
[SERVER] retransmitted DATA seq 183409[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183434

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183458
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183482
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183506
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183530
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183555
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 183555

[SERVER][DEBUG] accepted ACK 183578
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183602
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183626
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183650
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183674
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 183674
[SERVER][DEBUG] accepted ACK 183697
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183722
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183746
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183771
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183796
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 183796

[SERVER][DEBUG] accepted ACK 183819
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183844
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183869
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183894
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183919
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183942
[SERVER] retransmitted DATA seq 183919
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183968
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 183993
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184018
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184042
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184066
[SERVER] retransmitted DATA seq 184042
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184090
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184114
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184138
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184162
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 184162

[SERVER][DEBUG] accepted ACK 184185
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184208
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184232
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184256
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184282
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184306
[SERVER] retransmitted DATA seq 184282
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184328
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184353
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184377
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184401
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 184401

[SERVER][DEBUG] accepted ACK 184425
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184447
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184471
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184495
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184519
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 184519[SERVER][DEBUG] accepted ACK 184543

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184566
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184590
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184614
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184637
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 184637[SERVER][DEBUG] accepted ACK 184662

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184685
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184710
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184734
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184758
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184781
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 184781
[SERVER][DEBUG] accepted ACK 184804
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184828
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184852
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184877
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184901
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 184901[SERVER][DEBUG] accepted ACK 184922

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184963
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 184988
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185011
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185034
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185057
[SERVER] retransmitted DATA seq 185034
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185082
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185106
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185131
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185153
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185177
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185201
[SERVER] retransmitted DATA seq 185177
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185225
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185250
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185274
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185297
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185321
[SERVER] retransmitted DATA seq 185297
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185345
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185370
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185394
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185416
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185440
[SERVER] retransmitted DATA seq 185416
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185465
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185490
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185513
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185536
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185558
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 185558
[SERVER][DEBUG] accepted ACK 185581
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185606
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185630
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185654
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185677
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 185677[SERVER][DEBUG] accepted ACK 185700

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185725
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185749
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185774
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185798
[SERVER] retransmitted DATA seq 185798[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185820

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185844
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185868
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185893
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185917
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185939
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 185939
[SERVER][DEBUG] accepted ACK 185963
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 185987
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186012
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186036
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186060
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186083
[SERVER] retransmitted DATA seq 186060
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186108
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186131
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186156
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186180
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 186180[SERVER][DEBUG] accepted ACK 186202

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186227
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186251
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186276
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186300
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186322
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186346
[SERVER] retransmitted DATA seq 186322
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186371
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186395
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186418
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186449
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 186449

[SERVER][DEBUG] accepted ACK 186471
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186496
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186520
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186544
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186568
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 186568

[SERVER][DEBUG] accepted ACK 186590
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186613
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186641
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186666
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186689
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 186689

[SERVER][DEBUG] accepted ACK 186712
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186735
[SERVER][DEBUG] raw packet len=76
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186759
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186784
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186809
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 186809

[SERVER][DEBUG] accepted ACK 186832
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186856
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186879
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186904
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186930
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186954
[SERVER] retransmitted DATA seq 186930
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 186976
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187000
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187025
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187050
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187073
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187097
[SERVER] retransmitted DATA seq 187073
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187121
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187145
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187169
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187193
[SERVER] retransmitted DATA seq 187193[SERVER][DEBUG] raw packet len=60

[SERVER][DEBUG] accepted ACK 187215
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187239
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187263
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187287
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187312
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 187312[SERVER][DEBUG] accepted ACK 187335

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187359
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187384
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187408
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187431
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 187431[SERVER][DEBUG] accepted ACK 187454

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187479
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187503
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187527
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187552
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 187552[SERVER][DEBUG] accepted ACK 187575

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187598
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187622
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187646
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187670
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187694
[SERVER] retransmitted DATA seq 187670
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187716
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187741
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187765
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187790
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187812
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187835
[SERVER] retransmitted DATA seq 187812
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187859
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187884
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187907
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187932
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187954
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 187979
[SERVER] retransmitted DATA seq 187954
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 188003
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 188027
[SERVER][DEBUG] raw packet len=60
